body_type,daysonmarket,fuel_type,has_accidents,highway_fuel_economy,horsepower,is_new,make_name,mileage,price,seller_rating,year
Sedan,305,Gasoline,False,29.0,241.0,False,Mercedes-Benz,44346.0,24995.0,3.3461538461538463,2017
Sedan,249,Gasoline,False,34.0,248.0,False,BMW,25860.0,28995.0,3.3461538461538463,2018
Sedan,54,Gasoline,,31.0,237.0,True,Cadillac,47846.74954561977,47104.0,3.4477611940298507,2020
Sedan,67,Gasoline,False,33.0,248.0,False,BMW,37355.0,19995.0,3.3461538461538463,2017
SUV / Crossover,40,Gasoline,,24.0,310.0,True,Cadillac,47846.74954561977,55160.0,3.4477611940298507,2020
Pickup Truck,486,Gasoline,,21.0,395.0,True,RAM,29.0,58999.0,4.377777777777778,2019
Sedan,217,Gasoline,True,28.0,362.0,False,Mercedes-Benz,15803.0,58995.0,3.3461538461538463,2018
Coupe,238,Gasoline,False,28.0,329.0,False,Mercedes-Benz,31461.0,26795.0,3.3461538461538463,2017
SUV / Crossover,12,Gasoline,False,28.0,240.0,False,BMW,50962.0,29995.0,3.3461538461538463,2018
SUV / Crossover,3,Gasoline,,24.0,310.0,True,Cadillac,47846.74954561977,55891.0,3.4477611940298507,2020
SUV / Crossover,136,Gasoline,,25.0,308.0,True,Chevrolet,47846.74954561977,47291.0,3.4477611940298507,2020
Sedan,14,Gasoline,False,34.0,177.0,False,Honda,94421.0,8390.0,4.764705882352941,2012
SUV / Crossover,40,Gasoline,,24.0,310.0,True,Cadillac,47846.74954561977,56311.0,3.4477611940298507,2020
SUV / Crossover,35,Gasoline,False,27.0,179.0,False,Toyota,117237.0,8980.0,4.764705882352941,2010
Sedan,105,Gasoline,True,33.0,208.0,False,Mercedes-Benz,54921.0,17995.0,3.3461538461538463,2018
SUV / Crossover,389,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,33442.0,3.4477611940298507,2020
Sedan,14,Gasoline,False,31.0,237.0,False,Cadillac,3041.0,48659.0,3.4477611940298507,2020
Sedan,6,Gasoline,False,29.0,300.0,False,BMW,59414.0,22995.0,3.3461538461538463,2016
SUV / Crossover,180,Gasoline,,24.0,310.0,True,Cadillac,47846.74954561977,56860.0,3.4477611940298507,2020
SUV / Crossover,62,Gasoline,False,28.0,241.0,False,Mercedes-Benz,55219.0,26995.0,3.3461538461538463,2018
Convertible,237,Gasoline,False,26.0,241.60205479452054,False,BMW,50110.0,26695.0,3.3461538461538463,2017
Sedan,64,Gasoline,True,32.0,241.0,False,Mercedes-Benz,29504.0,25495.0,3.3461538461538463,2018
SUV / Crossover,21,Gasoline,,24.0,310.0,True,Cadillac,47846.74954561977,56860.0,3.4477611940298507,2020
Sedan,236,Gasoline,,31.0,237.0,True,Cadillac,47846.74954561977,49158.0,3.4477611940298507,2020
SUV / Crossover,24,Gasoline,,22.0,260.0,True,Jeep,0.0,48808.0,4.377777777777778,2020
SUV / Crossover,186,Gasoline,,25.0,240.0,True,Jeep,16.0,48493.0,4.377777777777778,2020
SUV / Crossover,93,Gasoline,False,23.0,329.0,False,Mercedes-Benz,58830.0,29995.0,3.3461538461538463,2017
SUV / Crossover,68,Gasoline,False,24.0,300.0,False,BMW,53205.0,28495.0,3.3461538461538463,2017
Sedan,68,Gasoline,False,36.0,185.0,False,Honda,55038.0,13890.0,4.764705882352941,2017
Pickup Truck,216,Gasoline,,20.0,355.0,True,Chevrolet,47846.74954561977,32445.0,3.4477611940298507,2020
SUV / Crossover,133,Gasoline,,24.0,310.0,True,Cadillac,47846.74954561977,58727.0,3.4477611940298507,2020
SUV / Crossover,26,Gasoline,,25.0,310.0,True,Cadillac,47846.74954561977,50060.0,3.4477611940298507,2020
SUV / Crossover,136,Gasoline,False,27.0,230.0,True,Chevrolet,47846.74954561977,33518.0,3.4477611940298507,2020
Sedan,46,Gasoline,False,36.0,185.0,False,Honda,46608.0,14250.0,4.764705882352941,2017
SUV / Crossover,21,Gasoline,,24.0,310.0,True,Cadillac,47846.74954561977,59528.0,3.4477611940298507,2020
Sedan,25,Gasoline,False,25.0,445.0,False,BMW,18163.0,53995.0,3.3461538461538463,2018
SUV / Crossover,120,Gasoline,False,22.0,362.0,False,Mercedes-Benz,42130.0,39595.0,3.3461538461538463,2018
Wagon,18,Gasoline,True,33.0,248.0,False,BMW,28130.0,24495.0,3.3461538461538463,2017
Sedan,50,Gasoline,False,68.0,248.0,False,BMW,14069.0,38995.0,3.3461538461538463,2019
SUV / Crossover,88,Gasoline,True,24.0,300.0,False,BMW,48657.0,27995.0,3.3461538461538463,2017
SUV / Crossover,63,Gasoline,False,24.0,300.0,False,BMW,53604.0,31295.0,3.3461538461538463,2018
Sedan,124,Gasoline,,31.0,237.0,True,Cadillac,47846.74954561977,50371.0,3.4477611940298507,2020
Sedan,64,Gasoline,True,34.0,130.0,False,Toyota,89412.0,3980.0,4.764705882352941,2004
SUV / Crossover,40,Gasoline,,25.0,310.0,True,Cadillac,47846.74954561977,50597.0,3.4477611940298507,2020
SUV / Crossover,20,Gasoline,,22.0,260.0,True,Jeep,0.0,48895.0,4.377777777777778,2020
Wagon,90,Electric,,30.0,241.60205479452054,True,Chevrolet,47846.74954561977,34010.0,3.4477611940298507,2020
SUV / Crossover,19,Gasoline,False,24.0,290.0,False,Jeep,108690.0,12890.0,4.764705882352941,2014
SUV / Crossover,31,Gasoline,,22.0,260.0,True,Jeep,1.0,49108.0,4.377777777777778,2020
Sedan,50,Gasoline,True,29.0,333.0,False,Audi,30493.0,39995.0,3.3461538461538463,2018
SUV / Crossover,250,Gasoline,,27.0,310.0,True,Chevrolet,166.0,33636.0,3.4477611940298507,2020
SUV / Crossover,33,Gasoline,False,22.0,302.0,False,Mercedes-Benz,63026.0,26495.0,3.3461538461538463,2017
SUV / Crossover,21,Gasoline,,25.0,310.0,True,Cadillac,47846.74954561977,50597.0,3.4477611940298507,2020
SUV / Crossover,266,Gasoline,True,22.0,362.0,False,Mercedes-Benz,25431.0,37195.0,3.3461538461538463,2017
Wagon,46,Electric,,30.0,241.60205479452054,True,Chevrolet,47846.74954561977,34010.0,3.4477611940298507,2020
Sedan,112,Gasoline,False,29.0,241.0,False,Mercedes-Benz,36505.0,26495.0,3.3461538461538463,2017
SUV / Crossover,39,Gasoline,,25.0,310.0,True,Cadillac,47846.74954561977,50631.0,3.4477611940298507,2020
SUV / Crossover,38,Gasoline,False,24.0,290.0,False,Jeep,108259.0,13290.0,4.764705882352941,2014
Sedan,55,Gasoline,False,29.0,241.0,False,Mercedes-Benz,35996.0,32995.0,3.3461538461538463,2018
Sedan,7,Gasoline,False,36.0,140.0,False,Honda,117580.0,6490.0,4.764705882352941,2009
SUV / Crossover,18,Gasoline,,20.0,355.0,True,Chevrolet,47846.74954561977,61290.0,3.4477611940298507,2021
SUV / Crossover,3,Gasoline,,20.0,355.0,True,Chevrolet,47846.74954561977,65945.0,3.4477611940298507,2021
Sedan,249,Gasoline,False,31.0,241.0,False,Mercedes-Benz,43090.0,20995.0,3.3461538461538463,2017
Sedan,242,Gasoline,False,31.0,241.0,False,Mercedes-Benz,40680.0,16195.0,3.3461538461538463,2016
Van,21,Flex Fuel Vehicle,,27.0,341.0,True,Chevrolet,47846.74954561977,36580.0,3.4477611940298507,2020
Sedan,215,Gasoline,,31.0,237.0,True,Cadillac,47846.74954561977,51104.0,3.4477611940298507,2020
Sedan,47,Gasoline,True,29.0,335.0,False,BMW,34493.0,32995.0,3.3461538461538463,2018
Coupe,64,Gasoline,False,26.0,329.0,False,Mercedes-Benz,40367.0,39995.0,3.3461538461538463,2018
Pickup Truck,252,Diesel,,22.0,370.0,True,RAM,23.0,59352.0,4.377777777777778,2020
SUV / Crossover,19,Gasoline,False,22.0,250.0,False,Honda,95904.0,11250.0,4.764705882352941,2011
Sedan,620,Gasoline,,29.0,268.0,True,Cadillac,47846.74954561977,51268.0,3.4477611940298507,2019
Sedan,26,Gasoline,True,27.0,204.0,False,Lexus,73444.0,15795.0,3.3461538461538463,2014
SUV / Crossover,299,Gasoline,,21.0,420.0,True,Cadillac,47846.74954561977,77017.0,3.4477611940298507,2020
Pickup Truck,82,Gasoline,,21.0,395.0,True,RAM,2670.0,59031.0,4.377777777777778,2020
Sedan,96,Gasoline,False,33.0,248.0,False,BMW,48078.0,24995.0,3.3461538461538463,2018
SUV / Crossover,350,Gasoline,,21.0,420.0,True,Cadillac,47846.74954561977,75184.0,3.4477611940298507,2020
Sedan,89,Gasoline,False,40.0,158.0,False,Honda,66273.0,13500.0,4.764705882352941,2017
SUV / Crossover,11,Gasoline,,25.0,310.0,True,Chevrolet,47846.74954561977,35668.0,3.4477611940298507,2020
Sedan,6,Gasoline,False,29.0,241.0,False,Mercedes-Benz,26365.0,28495.0,3.3461538461538463,2017
SUV / Crossover,90,Gasoline,False,22.0,302.0,False,Mercedes-Benz,60361.0,25495.0,3.3461538461538463,2017
Sedan,19,Gasoline,False,39.0,140.0,False,Honda,126010.0,6890.0,4.764705882352941,2012
Sedan,20,Gasoline,False,27.0,335.0,False,Cadillac,3746.0,55439.0,3.4477611940298507,2020
SUV / Crossover,19,Gasoline,True,22.0,362.0,False,Mercedes-Benz,51617.0,37895.0,3.3461538461538463,2018
Sedan,81,Gasoline,True,37.0,185.0,False,Honda,46180.0,13495.0,3.3461538461538463,2016
SUV / Crossover,8,Gasoline,False,22.0,281.0,False,Chevrolet,33466.0,23969.0,3.4477611940298507,2017
SUV / Crossover,218,Gasoline,False,22.0,302.0,False,Mercedes-Benz,53225.0,23695.0,3.3461538461538463,2016
SUV / Crossover,390,Gasoline,,21.0,420.0,True,Cadillac,47846.74954561977,85969.0,3.4477611940298507,2019
Convertible,16,Gasoline,False,20.0,340.0,False,Audi,71484.0,10949.0,3.4477611940298507,2005
SUV / Crossover,461,Gasoline,,21.0,420.0,True,Cadillac,47846.74954561977,86412.0,3.4477611940298507,2019
SUV / Crossover,53,Gasoline,False,24.0,300.0,False,BMW,51615.0,34495.0,3.3461538461538463,2018
SUV / Crossover,410,Gasoline,False,22.0,302.0,False,Mercedes-Benz,47896.0,29595.0,3.3461538461538463,2017
SUV / Crossover,62,Gasoline,False,19.0,449.0,False,Mercedes-Benz,57168.0,42995.0,3.3461538461538463,2018
Sedan,218,Gasoline,True,29.0,241.0,False,Mercedes-Benz,52267.0,22695.0,3.3461538461538463,2017
Pickup Truck,14,Gasoline,True,22.0,295.0,False,Chevrolet,162185.0,4990.0,4.764705882352941,2005
SUV / Crossover,217,Gasoline,True,24.0,300.0,False,BMW,42432.0,29995.0,3.3461538461538463,2017
SUV / Crossover,90,Gasoline,False,26.0,241.60205479452054,False,BMW,47562.0,37495.0,3.3461538461538463,2017
Minivan,17,Gasoline,False,23.0,266.0,False,Toyota,165300.0,8790.0,4.764705882352941,2012
SUV / Crossover,8,Gasoline,False,22.0,281.0,False,Chevrolet,51849.0,19859.0,3.4477611940298507,2017
SUV / Crossover,224,Gasoline,,21.0,420.0,True,Cadillac,47846.74954561977,86573.0,3.4477611940298507,2020
Sedan,90,Gasoline,False,33.0,248.0,False,BMW,50503.0,27495.0,3.3461538461538463,2017
SUV / Crossover,131,Gasoline,True,26.0,208.0,False,Mercedes-Benz,54066.0,21695.0,3.3461538461538463,2018
Sedan,16,Gasoline,False,31.0,160.0,False,Honda,127703.0,4450.0,4.764705882352941,2004
SUV / Crossover,682,Gasoline,,21.0,420.0,True,Cadillac,47846.74954561977,87908.0,3.4477611940298507,2019
Sedan,2,Gasoline,True,29.0,157.0,False,Toyota,102416.0,5972.0,3.4477611940298507,2004
Sedan,19,Gasoline,False,31.0,170.0,False,Subaru,116612.0,7290.0,4.764705882352941,2010
Sedan,196,Gasoline,True,31.0,241.0,False,Mercedes-Benz,40492.0,18595.0,3.3461538461538463,2017
SUV / Crossover,72,Gasoline,False,24.0,300.0,False,BMW,54641.0,36995.0,3.3461538461538463,2018
SUV / Crossover,50,Gasoline,False,28.0,241.0,False,Mercedes-Benz,57329.0,26995.0,3.3461538461538463,2018
Sedan,17,Gasoline,False,35.0,126.0,False,Toyota,116704.0,5890.0,4.764705882352941,2007
Pickup Truck,20,Diesel,,22.0,370.0,True,RAM,0.0,65577.0,4.377777777777778,2020
SUV / Crossover,6,Gasoline,False,20.0,261.0,False,Nissan,49762.0,14939.0,3.4477611940298507,2011
SUV / Crossover,22,Gasoline,True,24.0,300.0,False,BMW,59520.0,29995.0,3.3461538461538463,2017
Van,15,Gasoline,False,23.0,208.0,False,Mercedes-Benz,51210.0,17995.0,3.3461538461538463,2017
Van,15,Gasoline,False,23.0,208.0,False,Mercedes-Benz,43350.0,18995.0,3.3461538461538463,2017
Sedan,55,Gasoline,False,24.0,228.0,False,Mercedes-Benz,102967.0,8990.0,4.764705882352941,2011
Sedan,67,Gasoline,True,31.0,241.0,False,Mercedes-Benz,61165.0,19795.0,3.3461538461538463,2017
SUV / Crossover,5,Gasoline,False,26.0,355.0,False,Chevrolet,28751.0,49759.0,3.4477611940298507,2020
SUV / Crossover,10,Gasoline,False,30.0,164.0,False,Hyundai,32748.0,16551.0,3.4477611940298507,2017
SUV / Crossover,406,Gasoline,False,28.0,241.0,False,Mercedes-Benz,29578.0,26195.0,3.3461538461538463,2017
Wagon,19,Gasoline,True,26.0,300.0,False,BMW,39558.0,26995.0,3.3461538461538463,2017
Sedan,48,Gasoline,True,32.0,173.0,False,Subaru,113392.0,9390.0,4.764705882352941,2013
Pickup Truck,24,Gasoline,,21.0,395.0,True,RAM,18.0,50122.0,4.377777777777778,2020
Pickup Truck,54,Gasoline,,21.0,395.0,True,RAM,1.0,49805.0,4.377777777777778,2020
Sedan,34,Gasoline,False,29.0,335.0,False,BMW,59205.0,31495.0,3.3461538461538463,2017
SUV / Crossover,55,Gasoline,False,22.0,362.0,False,Mercedes-Benz,57765.0,35995.0,3.3461538461538463,2017
SUV / Crossover,15,Gasoline,False,22.0,281.0,False,Chevrolet,42332.0,27394.0,3.4477611940298507,2017
Sedan,12,Gasoline,False,39.0,143.0,False,Honda,33256.0,10690.0,4.764705882352941,2015
SUV / Crossover,249,Gasoline,False,22.0,362.0,False,Mercedes-Benz,15914.0,44495.0,3.3461538461538463,2017
Sedan,25,Gasoline,True,32.0,241.0,False,Mercedes-Benz,34367.0,26995.0,3.3461538461538463,2018
SUV / Crossover,14,Gasoline,False,17.0,290.0,False,Ford,42949.0,22569.0,3.4477611940298507,2015
Sedan,5,Gasoline,True,34.0,240.0,False,BMW,65624.0,19995.0,3.3461538461538463,2016
Sedan,35,Gasoline,False,29.0,268.0,False,Cadillac,6305.0,39439.0,3.4477611940298507,2019
SUV / Crossover,32,Gasoline,True,18.0,429.0,False,Mercedes-Benz,72300.0,31995.0,3.3461538461538463,2015
Sedan,42,Gasoline,False,29.0,211.0,False,Audi,77398.0,14300.0,4.764705882352941,2012
SUV / Crossover,32,Gasoline,,22.0,260.0,True,Jeep,16.0,51189.0,4.377777777777778,2020
Sedan,25,Gasoline,True,32.0,241.0,False,Mercedes-Benz,35936.0,27295.0,3.3461538461538463,2018
Convertible,19,Gasoline,True,26.0,362.0,False,Mercedes-Benz,44461.0,38995.0,3.3461538461538463,2017
Pickup Truck,15,Gasoline,False,21.0,395.0,False,RAM,28588.0,34569.0,3.4477611940298507,2017
Sedan,26,Gasoline,False,28.0,320.0,False,BMW,41662.0,40995.0,3.3461538461538463,2017
Sedan,41,Gasoline,False,33.0,147.0,False,Kia,17168.0,13700.0,4.418604651162791,2018
Pickup Truck,40,Gasoline,,21.0,395.0,True,RAM,1.0,60212.0,4.377777777777778,2020
Sedan,75,Gasoline,False,40.0,150.0,False,Volkswagen,63095.0,10900.0,4.418604651162791,2017
Sedan,82,Gasoline,False,33.0,248.0,False,BMW,43796.0,25995.0,3.3461538461538463,2018
Sedan,61,Gasoline,True,35.0,178.0,False,Toyota,65331.0,12700.0,4.418604651162791,2015
SUV / Crossover,22,Gasoline,True,22.0,302.0,False,Mercedes-Benz,58488.0,27995.0,3.3461538461538463,2017
Sedan,20,Gasoline,False,29.0,335.0,False,BMW,47415.0,33995.0,3.3461538461538463,2017
Pickup Truck,11,Diesel,,22.0,370.0,True,RAM,0.0,66092.0,4.377777777777778,2020
SUV / Crossover,5,Gasoline,,26.0,260.0,True,Jeep,0.0,52058.0,4.377777777777778,2021
Sedan,6,Gasoline,False,30.0,333.0,False,Audi,80675.0,19900.0,4.418604651162791,2016
SUV / Crossover,73,Gasoline,True,28.0,182.0,False,Chevrolet,34480.0,16900.0,4.418604651162791,2017
SUV / Crossover,20,Gasoline,True,26.0,208.0,False,INFINITI,23834.0,20995.0,3.3461538461538463,2017
Sedan,83,Gasoline,True,28.0,362.0,False,Mercedes-Benz,46176.0,33995.0,3.3461538461538463,2017
SUV / Crossover,40,Gasoline,False,25.0,295.0,False,Dodge,35579.0,24900.0,4.418604651162791,2017
Wagon,399,Gasoline,True,33.0,248.0,False,BMW,29645.0,26900.0,4.418604651162791,2018
SUV / Crossover,53,Gasoline,False,27.0,295.0,False,INFINITI,48560.0,24900.0,4.418604651162791,2017
SUV / Crossover,64,Gasoline,True,23.0,281.0,False,GMC,63568.0,14900.0,4.418604651162791,2015
Pickup Truck,6,Gasoline,False,24.0,308.0,False,Chevrolet,53402.0,29449.0,3.4477611940298507,2018
Coupe,5,Gasoline,False,27.0,241.60205479452054,False,Ford,8700.0,49900.0,4.418604651162791,2016
SUV / Crossover,20,Gasoline,False,26.0,208.0,False,INFINITI,40186.0,21495.0,3.3461538461538463,2017
SUV / Crossover,54,Gasoline,False,27.0,273.0,False,Acura,84214.0,16900.0,4.418604651162791,2015
Pickup Truck,38,Gasoline,,22.0,410.0,True,RAM,0.0,51637.0,4.377777777777778,2020
Sedan,46,Gasoline,False,28.0,362.0,False,Mercedes-Benz,36764.0,57995.0,3.3461538461538463,2019
Sedan,19,Gasoline,False,29.0,241.0,False,Mercedes-Benz,52570.0,29495.0,3.3461538461538463,2017
Sedan,61,Gasoline,False,25.0,485.0,False,Dodge,20963.0,36900.0,4.418604651162791,2017
Sedan,12,Gasoline,False,29.0,241.0,False,Mercedes-Benz,49658.0,32495.0,3.3461538461538463,2018
SUV / Crossover,6,Gasoline,False,27.0,310.0,False,Chevrolet,14113.0,34439.0,3.4477611940298507,2018
Sedan,41,Gasoline,False,36.0,132.0,False,Toyota,57867.0,14900.0,4.418604651162791,2017
SUV / Crossover,33,Gasoline,False,24.0,290.0,False,Dodge,52224.0,20495.0,3.3461538461538463,2014
Pickup Truck,5,Gasoline,,22.0,241.60205479452054,True,Jeep,0.0,52526.0,4.377777777777778,2021
Sedan,31,Gasoline,False,40.0,147.0,False,Kia,11442.0,15900.0,4.418604651162791,2019
SUV / Crossover,73,Gasoline,True,32.0,146.0,False,Mazda,31418.0,13800.0,4.418604651162791,2017
Coupe,32,Gasoline,False,25.0,485.0,False,Dodge,6049.0,36993.0,4.377777777777778,2016
SUV / Crossover,43,Gasoline,False,23.0,290.0,False,Ford,72495.0,14900.0,4.418604651162791,2014
SUV / Crossover,8,Gasoline,True,23.0,276.0,False,Volkswagen,26429.0,25995.0,3.3461538461538463,2018
Minivan,48,Gasoline,False,27.0,248.0,False,Honda,41166.0,13900.0,4.418604651162791,2011
Pickup Truck,19,Flex Fuel Vehicle,False,22.0,241.60205479452054,False,Ford,4169.0,44433.0,4.377777777777778,2019
Sedan,73,Gasoline,False,38.0,147.0,False,Hyundai,16153.0,11900.0,4.418604651162791,2017
SUV / Crossover,174,Gasoline,True,19.0,424.0,False,Maserati,33487.0,47995.0,3.3461538461538463,2018
SUV / Crossover,20,Gasoline,False,19.0,400.0,False,INFINITI,24722.0,42495.0,3.3461538461538463,2017
Sedan,20,Gasoline,False,33.0,552.0,False,BMW,29778.0,56900.0,4.418604651162791,2016
Sedan,6,Gasoline,False,28.0,362.0,False,Mercedes-Benz,30111.0,55995.0,3.3461538461538463,2018
Sedan,25,Gasoline,False,41.0,158.0,False,Honda,27803.0,13900.0,4.418604651162791,2016
Sedan,201,Gasoline,False,33.0,248.0,False,BMW,33400.0,29995.0,3.3461538461538463,2017
SUV / Crossover,40,Gasoline,False,24.0,300.0,False,BMW,67855.0,28900.0,4.418604651162791,2017
Convertible,26,Gasoline,True,29.0,305.0,False,Ford,56219.0,13700.0,4.418604651162791,2012
Pickup Truck,13,Gasoline,False,22.0,355.0,False,Chevrolet,36445.0,35729.0,3.4477611940298507,2018
SUV / Crossover,74,Gasoline,True,22.0,362.0,False,Mercedes-Benz,68078.0,31995.0,3.3461538461538463,2017
Sedan,252,Gasoline,False,29.0,268.0,False,Cadillac,3450.0,41724.0,3.4477611940298507,2019
Sedan,32,Gasoline,True,27.0,300.0,False,Dodge,51427.0,23900.0,4.418604651162791,2018
SUV / Crossover,26,Gasoline,True,28.0,240.0,False,BMW,45573.0,23900.0,4.418604651162791,2015
Pickup Truck,21,Gasoline,False,22.0,355.0,False,Chevrolet,49387.0,31525.0,3.4477611940298507,2016
Wagon,421,Gasoline,False,26.0,300.0,False,BMW,47292.0,23995.0,3.3461538461538463,2017
SUV / Crossover,53,Gasoline,False,32.0,170.0,False,Nissan,34366.0,14700.0,4.418604651162791,2017
SUV / Crossover,0,Gasoline,False,20.0,285.0,False,Jeep,49489.0,33333.0,4.377777777777778,2017
SUV / Crossover,20,Gasoline,True,22.0,302.0,False,Mercedes-Benz,47551.0,30495.0,3.3461538461538463,2017
Coupe,26,Gasoline,False,27.0,241.60205479452054,False,Ford,120000.0,8900.0,4.418604651162791,2008
Sedan,43,Gasoline,False,25.0,560.0,False,Audi,53821.0,58900.0,4.418604651162791,2016
Sedan,41,Gasoline,False,37.0,130.0,False,Nissan,19383.0,14900.0,4.418604651162791,2017
SUV / Crossover,53,Gasoline,False,32.0,170.0,False,Nissan,23263.0,16900.0,4.418604651162791,2017
SUV / Crossover,20,Gasoline,False,21.0,420.0,False,Cadillac,3114.0,79439.0,3.4477611940298507,2020
Sedan,18,Gasoline,False,33.0,292.0,False,Audi,16428.0,28900.0,4.418604651162791,2015
SUV / Crossover,18,Gasoline,False,22.0,281.0,False,Chevrolet,43429.0,16900.0,4.418604651162791,2016
Sedan,46,Gasoline,False,31.0,241.0,False,Mercedes-Benz,57711.0,20995.0,3.3461538461538463,2017
SUV / Crossover,18,Gasoline,True,26.0,164.0,False,Hyundai,27661.0,16900.0,4.418604651162791,2017
SUV / Crossover,20,Gasoline,False,21.0,420.0,False,Cadillac,12840.0,68519.0,3.4477611940298507,2018
Pickup Truck,20,Diesel,,22.0,370.0,True,RAM,0.0,70370.0,4.377777777777778,2020
Sedan,5,Gasoline,False,33.0,132.0,False,Toyota,49499.0,11900.0,4.418604651162791,2014
Sedan,224,Gasoline,False,33.0,248.0,False,BMW,48404.0,25495.0,3.3461538461538463,2018
Sedan,47,Flex Fuel Vehicle,False,33.0,160.0,False,Ford,82562.0,7700.0,4.418604651162791,2016
Sedan,1,Gasoline,False,34.0,241.0,False,Mercedes-Benz,54437.0,24995.0,3.3461538461538463,2017
Sedan,12,Gasoline,True,33.0,248.0,False,BMW,36213.0,25995.0,3.3461538461538463,2018
SUV / Crossover,7,Gasoline,False,25.0,241.0,False,Jeep,29722.0,34443.0,4.377777777777778,2017
Sedan,26,Gasoline,False,33.0,132.0,False,Toyota,49451.0,12900.0,4.418604651162791,2014
Sedan,53,Gasoline,False,31.0,241.0,False,Mercedes-Benz,72260.0,18900.0,4.418604651162791,2015
Sedan,115,Gasoline,False,30.0,272.0,False,Cadillac,67605.0,16700.0,4.418604651162791,2016
SUV / Crossover,53,Gasoline,False,24.0,300.0,False,BMW,52178.0,34700.0,4.418604651162791,2017
SUV / Crossover,26,Gasoline,False,23.0,385.0,False,Mercedes-Benz,54674.0,39995.0,3.3461538461538463,2017
Sedan,73,Gasoline,False,29.0,280.0,False,Acura,56549.0,14900.0,4.418604651162791,2014
Sedan,41,Gasoline,True,33.0,143.0,False,Honda,52434.0,11900.0,4.418604651162791,2015
Hatchback,25,Flex Fuel Vehicle,False,36.0,160.0,False,Ford,23188.0,14997.0,3.5,2017
Sedan,18,Gasoline,False,31.0,245.0,False,Lincoln,11670.0,25497.0,3.5,2017
SUV / Crossover,33,Gasoline,False,21.0,285.0,False,Jeep,75232.0,29433.0,4.377777777777778,2016
